#OK
#SQL= select * from centralsClustersone
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2012-06-15 16:43:01.934 CEST
#QUERYTIME 2 millisec
#COLUMN 1 name=HaloId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=firstHaloInFOFgroupId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 3 name=m_Crit200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=subHaloID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=velDisp JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=fofID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 7 name=r_mean200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=mMean200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=r_crit200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=r_tophat200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=m_tophat200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=type JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 13 name=r_mag JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=galaxyID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 15 name=halo_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=halo_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=halo_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=halo_vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=halo_vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=halo_vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=ra JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=dec JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=z_app JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=z_geo JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=SDSS_r JDBC_TYPE=7 JDBC_TYPENAME=real
#HaloId,firstHaloInFOFgroupId,m_Crit200,subHaloID,velDisp,fofID,r_mean200,mMean200,r_crit200,r_tophat200,m_tophat200,type,r_mag,galaxyID,halo_x,halo_y,halo_z,halo_vx,halo_vy,halo_vz,ra,dec,z_app,z_geo,SDSS_r
93000108000005,93000108000005,63440.297,58009100000000,893.75433,58009100000000,2.8160071,129808.46,1.511711,2.2638671,110147.27,0,-23.76937,93000108000005,83.60871,278.16385,179.48071,36.504734,-414.84122,107.06752,73.27061,31.712923,0.11567974,0.11669493,15.019432
226022132000005,226022132000005,9752.704,58022900001103,569.3338,58022900000006,1.2921267,12542.437,0.8098194,1.0641803,11442.604,0,-23.240358,226022132000005,374.14157,210.97589,131.16692,-272.04782,-0.724747,-467.92667,-113.531204,22.591604,0.11640215,0.11669564,15.492214
409010886000005,409010886000005,7864.853,58041000000345,438.09225,58041000000003,1.2303588,10826.717,0.75377375,1.0080892,9725.852,0,-23.140781,409010886000005,196.8058,303.5514,301.84628,225.00645,464.6823,-139.2185,-44.94796,-35.473526,0.116488695,0.11670041,15.60264
166000007002002,166000007002002,10529.704,58016400000301,483.04922,58016400000001,1.3956376,15802.26,0.83077896,1.127994,13625.229,0,-23.204662,166000007003851,497.08078,272.32492,205.99318,213.6308,255.3389,-284.46353,90.61417,37.10316,0.11681962,0.11670709,15.552143
244004930057484,244004930057484,10796.078,58024800001171,485.29303,58024800000006,1.3852948,15454.21,0.83771896,1.1332085,13815.003,0,-23.251314,244004930158304,468.7376,118.65696,181.31712,-743.6989,229.01625,-310.94196,104.760216,-68.941216,0.11834359,0.11671376,15.487217
128008179000005,128008179000005,17556.623,58012500000724,575.65247,58012500000003,1.5630786,22200.123,0.9851234,1.2988676,20802.934,0,-23.340006,128008179000005,267.5496,251.94672,32.7728,-239.95905,2.7134495,300.54712,-133.14015,5.506625,0.11743307,0.11672509,15.403143
407000572004050,407000572004050,8055.6606,58040700001574,459.97055,58040700000012,1.2031142,10123.991,0.75981617,0.9900239,9212.642,0,-23.500685,407000572000005,211.15977,384.36087,257.7469,453.16333,-186.10857,-134.0816,-28.70679,-45.17823,0.11836159,0.116729975,15.225712
463000140000005,463000140000005,8302.066,58046300000236,454.17413,58046300000002,1.269191,11884.637,0.76748765,1.0279616,10312.217,0,-22.931051,463000140000005,120.376305,225.71725,335.90207,-31.714678,-42.297157,-13.461201,-66.30445,-28.715755,0.116840005,0.11673117,15.803873
449001458000005,449001458000005,9799.179,58045000000242,478.89792,58045000000001,1.3362477,13869.655,0.81109947,1.0771601,11864.841,0,-23.471258,449001458000005,47.663246,167.46178,438.35788,-647.7349,238.82315,-78.664925,-81.843254,-10.397724,0.11558378,0.116732955,15.26502
39013163001831,39013163001831,24474.668,58003800000187,705.01636,58003800000001,1.8026869,34053.52,1.100489,1.459092,29489.713,0,-23.098522,39013163000064,251.06413,205.36241,107.09039,392.8862,12.107443,-4.8083453,39.282066,18.271309,0.11784077,0.11674428,15.625532
144009946000005,144009946000005,36874.58,58014200000000,778.0347,58014200000000,2.3793874,78306.25,1.2616028,1.9223058,67435.64,0,-24.386932,144009946000005,280.59326,432.52655,182.7528,92.136246,-23.399788,-470.76678,-13.521037,32.344326,0.11611009,0.11674869,14.3984585
20000001000005,20000001000005,24914.033,58001900000624,686.3339,58001900000001,1.8348129,35907.457,1.1070342,1.5045412,32331.947,0,-24.022066,20000001000005,219.77449,109.816025,161.58183,117.51974,188.77972,560.8842,158.60056,28.22964,0.117608786,0.116754055,14.692196
124000068000005,124000068000005,19810.768,58012000000000,619.0909,58012000000000,1.7570333,31531.793,1.0256045,1.4303364,27781.31,0,-23.559883,124000068000005,239.9406,306.61346,108.02803,420.27417,-588.8345,182.09619,-143.36461,18.435053,0.117020845,0.11675656,15.208521
239000138000005,239000138000005,19714.633,58024200000286,626.418,58024200000001,1.6158012,24524.672,1.0239362,1.3444078,23070.162,0,-22.57565,239000138000005,326.0902,109.589264,227.13924,221.39146,128.95464,59.44088,147.78291,-53.007576,0.116318464,0.11676073,16.126326
416021620000246,416021620000246,10256.618,58041700000422,488.7107,58041700000002,1.3487508,14262.545,0.8235187,1.0904131,12308.166,0,-23.253414,416021620000289,110.28835,311.73434,262.87402,115.362686,-125.66392,-261.69922,-59.637703,50.306564,0.116408944,0.11676216,15.477625
134007602005417,134007602005417,24347.29,58013200000000,630.44055,58013200000000,1.9624777,43936.094,1.0985711,1.5702796,36757.96,0,-24.360458,134007602000005,310.35388,357.27524,5.007637,-145.17555,26.791025,160.28906,-24.696636,0.8398617,0.11624074,0.116764545,14.366001
128008180000005,128008180000005,9425.826,58012600001570,463.6375,58012600000007,1.306321,12959.08,0.8006697,1.0663306,11510.854,0,-23.130198,128008180000005,263.51685,255.69585,33.51655,30.923376,-521.6053,129.76552,-134.06805,5.629706,0.11812961,0.11677337,15.713171
150000093029387,150000093029387,8462.751,58014800000676,444.06406,58014800000004,1.2338917,10920.356,0.7724097,1.0141792,9903.404,0,-22.839314,150000093054468,259.21542,499.3563,242.42229,127.649414,-118.655945,540.6691,-179.84683,45.194084,0.11787462,0.11678064,15.886875
216005328000005,216005328000005,9451.6455,58021700000653,467.7945,58021700000004,1.3170308,13280.02,0.80139786,1.0808768,11988.346,0,-23.364105,216005328000005,286.2029,184.21725,30.453476,-73.24767,-254.1849,256.39612,32.767746,5.1128154,0.116142154,0.11679554,15.343651
322004561000005,322004561000005,13766.893,58032400000000,518.4615,58032400000000,1.4921948,19315.03,0.90842825,1.2150927,17031.967,0,-23.111979,322004561000005,388.82794,302.506,386.39423,-17.871452,-48.19757,123.17352,110.17856,-19.417475,0.11650586,0.11679554,15.615881
228004995027597,228004995027597,12765.002,58023100000659,511.17514,58023100000004,1.4465106,17594.492,0.88583606,1.1753807,15416.686,0,-23.73471,228004995049401,346.2652,128.18713,222.96216,-102.04867,-586.13794,80.715935,140.17798,-54.15108,0.11592531,0.1168164,14.993246
41009979000005,41009979000005,15047.464,58004000000263,584.0529,58004000000002,1.452117,17800.447,0.9357334,1.2117807,16893.572,0,-23.169527,41009979000005,195.03442,192.40204,204.35559,-43.76296,-107.65304,298.5143,44.610718,36.719913,0.11716318,0.116817355,15.535906
413015853022703,413015853022703,14943.324,58041400000304,558.7018,58041400000002,1.4587663,18047.97,0.93357664,1.222165,17330.7,0,-22.7178,413015853041823,166.6595,252.67569,332.9535,160.47598,2.909434,296.79492,-56.02594,-29.25385,0.11657655,0.11683309,16.133307
252011707000005,252011707000005,8039.739,58025600000507,450.20862,58025600000006,1.23621,10982.41,0.7593243,1.0136704,9888.257,0,-22.882025,252011707000005,428.35983,242.8662,213.56294,98.014755,28.369072,-6.8957047,-105.5684,38.662586,0.116666436,0.116838336,15.854296
244004932000005,244004932000005,12638.658,58024800000741,494.07074,58024800000003,1.5330821,20946.576,0.88290393,1.2283831,17596.299,0,-23.427307,244004932000005,452.65546,123.720535,184.854,75.247574,162.71234,-86.45676,110.94051,-67.20081,0.11731851,0.116841316,15.288204
105000051000005,105000051000005,12935.24,58010300001135,526.47235,58010300000003,1.4960734,19465.645,0.88974565,1.209344,16790.725,0,-23.631533,105000051000005,222.07915,474.05362,241.29616,-64.41382,463.96176,-62.10551,-6.6638803,-49.16416,0.11675739,0.11686933,15.112635
166000033000088,166000033000088,21610.918,58016500000000,625.1681,58016500000000,1.6575562,26475.178,1.0557588,1.3765247,24762.299,0,-23.698053,166000033000044,498.29388,257.72006,224.71939,42.05101,-20.268707,-347.77026,90.379295,41.086227,0.11596143,0.116870046,15.03112
377000080000005,377000080000005,26473.371,58037900000000,648.606,58037900000000,1.8278909,35502.004,1.129656,1.4968668,31840.34,0,-23.741451,377000080000005,316.41943,371.56097,482.23334,-211.74814,52.449467,176.87003,-22.092915,-2.978205,0.11603916,0.116876125,15.05328
278016682000005,278016682000005,7606.2256,58028300001075,484.64438,58028300000010,1.200352,10053.762,0.7454172,0.9837365,9037.67,0,-23.051155,278016682000005,254.3483,6.289502,271.49686,-5.0639043,-312.3217,-355.9892,1.4165163,-41.927395,0.11773288,0.1168828,15.669718
278016677000005,278016677000005,19534.24,58028300000209,607.1751,58028300000001,1.6967702,28397.11,1.0208061,1.3738675,24618.482,0,-23.813322,278016677000005,252.77141,29.110601,265.51227,64.87554,-574.8956,-229.19383,173.28448,-43.28803,0.11711478,0.116886616,14.919645
132017506000047,132017506000047,15676.518,58013300000155,564.9032,58013300000001,1.5401993,21239.113,0.9486242,1.2588265,18937.373,0,-23.156147,132017506000047,307.57663,363.14685,60.43858,56.847687,-238.90715,-34.606842,-23.986195,10.177902,0.11742604,0.11690259,15.582703
50014871000005,50014871000005,10259.458,58005000000099,465.56174,58005000000001,1.3971052,15853.297,0.8235862,1.1276158,13611.716,0,-23.325245,50014871000005,107.927864,132.82556,203.86386,94.965965,-67.1822,-107.06845,50.904297,-59.975044,0.11726344,0.1169039,15.362623
360000039013699,360000039013699,22424.41,58037000001239,599.7296,58037000000003,1.8708473,38064.523,1.0688472,1.4854195,31114.807,0,-23.50543,360000039035221,266.1442,384.47,318.7553,-106.82626,-63.28573,-310.2148,-23.465086,-31.992401,0.117307186,0.11692524,15.231108
98000092003400,98000092003400,27287.035,58009600000256,674.0109,58009600000001,1.9668567,44230.266,1.1411226,1.5861341,37882.664,0,-24.075006,98000092006577,131.33266,276.45847,152.82506,-188.94954,-321.35184,505.3868,64.58977,26.533762,0.11653066,0.11692703,14.652817
102000067000005,102000067000005,11404.39,58009900000578,557.8246,58009900000004,1.334926,13828.516,0.8531637,1.108388,12928.269,0,-23.083025,102000067000005,195.59729,305.48126,202.40813,-51.651337,-21.399862,-149.67941,-44.841595,36.26932,0.116549015,0.11694336,15.647284
228005003000005,228005003000005,8642.026,58023100001219,458.07745,58023100000010,1.2406877,11101.783,0.7778251,1.0207218,10096.105,0,-22.888773,228005003000005,324.6441,133.0987,238.00687,-45.97964,-193.00052,-322.17618,142.80077,-49.96034,0.117690444,0.11696386,15.840097
428000048000005,428000048000005,10685.828,58042700000375,464.989,58042700000002,1.4418219,17423.736,0.8348554,1.1363266,13929.299,0,-23.03821,428000048000005,71.98609,430.6608,327.30322,-439.4097,-56.681057,406.36426,-43.92703,73.01873,0.11811566,0.11697006,15.682421
324000003000005,324000003000005,9396.994,58032500000461,468.2189,58032500000004,1.3025478,12848.399,0.79982847,1.0616764,11360.755,0,-23.248322,324000003000005,459.12607,327.26938,408.56497,26.987667,520.8339,42.163162,97.119026,-15.495174,0.118780136,0.11697972,15.4958935
126003741000005,126003741000005,14604.312,58012300000242,505.5706,58012300000001,1.5623977,22170.518,0.9264867,1.2588723,18939.44,0,-23.565145,126003741000005,168.62305,297.4451,15.179948,61.595753,-269.6112,133.88214,60.45089,2.5420668,0.116243124,0.11698043,15.154419
498019832000005,498019832000005,7399.496,58049800001163,446.93494,58049800000010,1.1842383,9654.417,0.73859864,0.97476333,8792.813,0,-22.852772,498019832000005,92.3722,122.69942,305.89697,-106.57267,-594.51044,-205.96542,53.026352,63.33993,0.115406394,0.116992235,15.880478
495000121000005,495000121000005,18461.69,58049400000000,587.2778,58049400000000,1.6179274,24620.463,1.0017661,1.3463275,23167.33,0,-22.740961,495000121000005,129.53134,3.2154727,316.89053,-100.28776,209.56868,-192.46268,1.4220126,67.76117,0.11621916,0.117016435,15.995108
360019586000138,360019586000138,10484.692,58040600000732,497.56085,58040600000003,1.4896837,19217.002,0.8295825,1.2026694,16514.367,0,-23.271782,360019586000033,247.32199,427.21008,274.71576,297.42706,212.10645,-203.19476,-16.399807,-41.148087,0.11815202,0.11702216,15.477892
171003922000005,171003922000005,21328.795,58017000000000,743.75134,58017000000000,1.73718,30474.648,1.0511609,1.4247032,27453.314,0,-23.442228,171003922000005,418.1147,380.34875,189.79463,-2.4813018,-161.55386,-91.61102,-124.38644,-64.94886,0.1175586,0.11703718,15.296574
95000121000005,95000121000005,9851.421,58009200000561,478.76544,58009200000005,1.3000293,12772.49,0.8125355,1.070215,11637.542,0,-23.418402,95000121000005,101.85587,332.5289,219.23557,94.32611,-151.19853,-340.072,-58.692047,-55.07952,0.11845565,0.117037654,15.288025
162020764042324,162020764042324,13447.245,58016100000553,532.8747,58016100000003,1.4646586,18264.598,0.901333,1.1875385,15898.911,0,-23.661385,162020764098343,379.90985,286.74335,143.75461,411.96802,-195.95193,-540.5408,112.72428,24.81672,0.11507416,0.117067695,15.069881
198000093000005,198000093000005,19817.05,58019700000000,574.5727,58019700000000,1.7100942,29071.09,1.0257105,1.377417,24809.635,0,-23.431393,198000093000005,456.28354,172.85507,91.58991,-72.908035,62.290134,175.82869,-97.61136,15.509371,0.1170634,0.117075205,15.298548
104000019000005,104000019000005,12067.01,58010100000553,488.00565,58010100000004,1.4439307,17500.25,0.86938334,1.1657248,15038.685,0,-23.111143,104000019000005,229.74718,385.46774,226.81918,497.04742,542.0755,-221.63174,-26.496912,41.462296,0.11710787,0.11708784,15.62546
39009263000005,39009263000005,13127.683,58003800000786,524.63116,58003800000004,1.4372329,17258.232,0.89414,1.1790979,15562.223,0,-23.598024,39009263000005,246.58171,199.78627,115.118164,413.06937,213.10568,-209.99583,141.74896,19.633053,0.11617029,0.11710799,15.286354
387000096000005,387000096000005,8908.313,58038800001457,442.13785,58038800000008,1.2739595,12018.985,0.78571385,1.0424721,10755.282,0,-22.385057,387000096000005,208.9545,251.37013,397.23068,484.60748,148.05515,113.7297,50.264534,-17.452991,0.11849749,0.11711955,16.348373
164012766000005,164012766000005,11585.472,58016300000430,503.7578,58016300000002,1.5222143,20503.77,0.8576488,1.2150286,17028.781,0,-23.06156,164012766000005,497.36954,374.5248,181.1072,-133.01967,-588.20575,141.34668,-91.20097,-68.5175,0.1174525,0.11713648,15.6768875
22003426000005,22003426000005,12366.432,58002200000699,512.54144,58002200000003,1.4291357,16968.105,0.87650895,1.1649493,15008.648,0,-22.746004,22003426000005,244.71709,39.4805,225.2249,149.974,-557.5965,-95.79347,171.20863,41.084877,0.116252184,0.11714184,15.98004
268001351000398,268001351000398,7389.5986,58027300000510,422.50403,58027300000002,1.2065895,10211.95,0.73827636,0.9859649,9099.552,0,-23.137339,268001351000005,410.0519,109.53284,312.07312,419.42972,-13.858686,-210.2477,129.39276,65.57414,0.11601448,0.117153764,15.598572
503000194000005,503000194000005,9954.012,58050300000370,478.53467,58050300000002,1.3579575,14556.804,0.81535226,1.0916119,12348.961,0,-23.5135,503000194000005,36.12064,27.656803,339.75137,-144.65004,-281.07013,-315.07983,37.44051,82.37344,0.115861416,0.117165565,15.223959
239000136017283,239000136017283,11847.973,58024200000458,504.57748,58024200000002,1.4967499,19491.809,0.86408657,1.1976657,16309.789,0,-23.716486,239000136039460,320.7235,103.54907,226.78664,-48.404648,766.0584,-212.37003,149.98952,-52.84629,0.11875558,0.11716926,15.009491
417000093000005,417000093000005,9858.479,58041700000490,491.87085,58041700000003,1.2996678,12761.6455,0.8127213,1.0668268,11527.206,0,-23.094612,417000093000005,108.38299,270.75696,269.3267,-192.56044,29.092695,-351.9824,-64.695854,-42.29254,0.11775291,0.117169976,15.667576
54019358000706,54019358000706,8572.3125,58008600000410,450.07654,58008600000003,1.2949376,12622.908,0.7757163,1.0464526,10878.959,0,-22.996363,54019358000773,59.741302,254.00748,222.31894,150.34131,-349.73572,-328.53024,76.76486,40.43093,0.115511656,0.11717248,15.789289
233000118000005,233000118000005,8975.101,58023600001139,513.53577,58023600000009,1.2703424,11917.255,0.787686,1.0447485,10825.7705,0,-22.119612,233000118000005,286.97153,34.37918,233.595,-35.821377,-378.55402,31.959015,170.83247,-50.99296,0.11703193,0.11718285,16.622658
154000185002991,154000185002991,40240.09,58015600000000,758.86194,58015600000000,2.1503189,57797.574,1.2988682,1.7487034,50765.492,0,-24.185575,154000185004489,318.2833,263.391,168.91785,-170.0687,195.19165,-274.25616,-127.524414,29.518486,0.1165154,0.11718452,14.730173
260001953000005,260001953000005,8188.9766,58026300000211,452.0515,58026300000002,1.2482542,11306.447,0.76399386,1.0186201,10033.622,0,-22.910725,260001953000005,412.41647,180.19484,278.2043,288.6649,-130.37088,-81.327446,115.92203,54.23998,0.1164093,0.11718488,15.830044
413015853000515,413015853000515,14609.819,58041400000186,524.008,58041400000001,1.5342556,20994.344,0.9265998,1.2418301,18180.512,0,-22.314386,413015853000005,167.33781,249.60115,334.939,141.2098,367.52396,-94.88674,56.161274,-28.779133,0.11861265,0.11718953,16.41887
90001130000005,90001130000005,14585.722,58008700000925,533.0913,58008700000003,1.5336672,20970.762,0.9260693,1.236899,17965.348,0,-23.416845,90001130000005,56.981094,291.28583,171.62877,88.05701,-415.70126,315.00113,78.93162,30.038681,0.116517544,0.11719108,15.333984
128000001000005,128000001000005,26794.74,58012500000501,694.56696,58012500000002,1.8721721,38145.254,1.1342057,1.5261611,33745.918,0,-23.86452,128000001000005,256.84644,258.51205,10.51623,164.61761,-456.92102,385.63666,-135.19691,1.7576735,0.11799884,0.11719108,14.849634
503000198000005,503000198000005,8236.141,58050300000714,456.57916,58050300000005,1.262519,11698.391,0.7654275,1.0272366,10290.958,0,-22.982052,503000198000005,18.813427,31.850681,340.94617,123.45879,-248.1234,232.85727,59.43068,83.80774,0.11802399,0.11722255,15.756441
226000082000216,226000082000216,13173.298,58022800000891,508.06442,58022800000005,1.5060371,19856.986,0.8951823,1.2230289,17367.277,0,-23.761232,226000082000005,328.91458,230.11261,188.18137,-231.51746,-409.5027,-200.89178,126.63027,33.275684,0.11622989,0.117233515,14.969467
353000106000005,353000106000005,8256.021,58035400000669,458.60822,58035400000006,1.2190903,10532.028,0.7660681,1.0030428,9580.4,0,-22.867136,353000106000005,344.0992,303.0636,266.39255,-62.215218,-109.20136,-69.765915,-128.3662,-42.9246,0.11776316,0.11724746,15.896854
222003930000005,222003930000005,15807.51,58022300000463,554.3222,58022300000002,1.5478922,21559.537,0.9512638,1.2601144,18995.555,0,-22.971514,222003930000005,306.71017,242.13565,117.564545,171.4409,37.65896,-38.798035,-126.854485,20.042305,0.11674023,0.11725497,15.832718
54000066000005,54000066000005,10530.651,58005300000507,482.67453,58005300000002,1.3574377,14540.106,0.8307923,1.1073549,12890.916,0,-23.040003,54000066000005,39.07582,203.29018,226.44884,-28.832209,199.99399,-173.9525,79.119484,-52.883144,0.11820471,0.11725891,15.704887
472018601000005,472018601000005,19553.69,58047300000250,583.3576,58047300000001,1.6737136,27255.191,1.0211501,1.3536465,23547.137,0,-23.728989,472018601000005,223.38034,246.21675,415.3288,335.74832,166.3057,-660.6431,47.78409,-14.28889,0.11912823,0.117262244,15.099998
367000141000005,367000141000005,40552.336,58036900000000,820.2945,58036900000000,2.0876808,52892.52,1.3022223,1.7204907,48348.08,0,-24.479946,367000141000005,299.82333,409.5601,359.93396,-397.3931,539.0213,40.924004,-16.785622,-24.096918,0.11537802,0.11726296,14.254219
384008259000005,384008259000005,12731.522,58038600000000,514.811,58038600000000,1.4588844,18049.693,0.8850586,1.1929523,16117.174,0,-23.230246,384008259000005,207.20427,271.35004,466.31305,232.24205,-205.66231,299.2211,52.634464,-5.6350503,0.117073774,0.117266655,15.5019245
132017506015429,132017506015429,9439.253,58013300000372,433.95358,58013300000003,1.3464224,14188.873,0.8010431,1.0919244,12360.407,0,-22.72624,132017506032709,307.08438,358.72192,58.660812,-85.524704,92.28157,287.2938,-24.705397,9.845077,0.117024064,0.11726773,15.991186
475000117000005,475000117000005,8206.018,58047500000241,453.33533,58047500000002,1.2344522,10935.418,0.7645161,1.0058465,9661.216,0,-23.359896,475000117000005,179.6178,215.00919,434.88107,248.67915,281.77118,191.95467,-57.778484,-10.940622,0.11675608,0.117278576,15.330227
88004351000005,88004351000005,23958.79,58008500000508,676.00287,58008500000002,1.7348751,30354.932,1.0926993,1.4386986,28270.852,0,-23.261183,88004351000005,21.067944,347.30295,193.357,-206.90858,100.539276,-242.24713,-82.14438,-63.312195,0.11790514,0.11731291,15.488743
417000092000005,417000092000005,11773.009,58041700000282,499.62183,58041700000001,1.4386815,17310.13,0.86226827,1.1763898,15455.329,0,-22.34497,417000092000005,98.64677,270.80676,264.32797,28.307474,90.72947,-433.91315,-66.71253,-43.365044,0.118233204,0.11731899,16.39042
105006737000005,105006737000005,63646.254,58010300000555,915.0141,58010300000001,2.3445005,74912.42,1.513341,1.9510394,70504.74,0,-24.141607,105006737000005,212.78027,495.90833,187.86119,-106.66742,-173.37447,79.17108,-179.18382,33.184746,0.117821336,0.11731982,14.703848
353014406000005,353014406000005,14196.532,58035500000763,538.8259,58035500000002,1.5642513,22250.041,0.9177852,1.2701259,19452.133,0,-23.526913,353014406000005,369.51746,253.97935,299.35297,211.513,-232.2084,-50.411022,-117.94024,-35.772923,0.11775386,0.11732364,15.216743
68010120000005,68010120000005,11456.374,58006600000436,549.66284,58006600000003,1.3726807,15035.242,0.85445684,1.1287482,13654.405,0,-23.84993,68010120000005,45.798145,331.06088,78.63329,-685.0899,17.570494,-181.11937,82.12383,13.239672,0.11692774,0.11735952,15.176752
127015937000005,127015937000005,7220.307,58012500001325,429.9003,58012500000010,1.217453,10489.942,0.7325924,0.9806713,8953.756,0,-23.146263,127015937000005,233.71016,286.53076,37.709843,233.54707,-248.53833,116.6442,-141.28287,6.3051395,0.11731815,0.11736953,15.608839
384000039000005,384000039000005,12865.613,58038500000000,499.81082,58038500000000,1.4503511,17735.725,0.8881493,1.1886138,15942.375,0,-23.457792,384000039000005,226.58208,256.67654,473.77307,140.94258,-368.8891,158.94637,48.56344,-4.380439,0.11664808,0.11737394,15.27985
208003518000005,208003518000005,17225.27,58020800000436,580.55164,58020800000001,1.567771,22400.398,0.9788935,1.2912056,20437.584,0,-23.49214,208003518000005,329.2502,84.88073,48.146782,-12.632519,308.2891,82.50937,14.456089,8.059603,0.11766505,0.11738324,15.255312
415000122000005,415000122000005,12476.51,58041500000000,494.76953,58041500000000,1.4522372,17803.889,0.8791109,1.1727041,15310.652,0,-22.956333,415000122000005,130.91064,316.30673,258.94168,-136.15448,54.3672,-333.6129,-54.52409,48.94042,0.11614621,0.11738479,15.786682
233022795000005,233022795000005,11643.566,58023600000404,499.32394,58023600000002,1.3960232,15815.858,0.85909414,1.1390712,14030.512,0,-23.153994,233022795000005,275.89218,30.651524,202.20177,-153.59698,-26.916855,54.853226,6.339543,36.07033,0.11704171,0.11738992,15.559355
413015853000515,413015853000515,14609.819,58041400000186,524.008,58041400000001,1.5342556,20994.344,0.9265998,1.2418301,18180.512,0,-22.314386,413015853000005,167.33781,249.60115,334.939,141.2098,367.52396,-94.88674,-56.245785,-28.725891,0.116820574,0.11739254,16.41933
273013122013249,273013122013249,21483.541,58027700000740,589.0927,58027700000003,1.6968997,28404.598,1.0536915,1.3980216,25939.592,0,-23.333565,273013122028900,332.7498,35.821312,297.8635,-296.97418,-296.19205,-597.5499,167.91115,60.134098,0.115902066,0.11740863,15.419022
242009377000005,242009377000005,13216.244,58024500000273,494.8545,58024500000002,1.4882509,19161.66,0.8961526,1.2112644,16870.852,0,-23.55347,242009377000005,430.50888,44.63299,166.57617,128.65506,312.71036,-69.75702,147.28804,-76.08769,0.11772251,0.117415905,15.185114
208003522000005,208003522000005,7565.5166,58020800001302,441.18784,58020800000007,1.1911039,9823.277,0.74408436,0.9796556,8927.334,0,-23.112892,208003522000005,330.8762,73.70601,55.51968,188.25275,196.01445,25.929472,12.558172,9.30141,0.11826432,0.11741662,15.63036
211008909005936,211008909005936,8950.056,58021100002019,475.11325,58021100000012,1.2660221,11795.988,0.78695947,1.0268844,10279.855,0,-23.551497,211008909013482,315.93863,117.98018,65.382256,788.5298,-256.90433,717.353,20.477016,10.971806,0.12030661,0.11742544,15.206293
71019698000005,71019698000005,16974.56,58006900000000,554.8408,58006900000000,1.6949296,28304.762,0.9741213,1.3516021,23440.502,0,-23.340536,71019698000005,27.884867,339.42728,45.00774,-110.07274,141.06578,400.84586,85.30354,7.5282345,0.11810839,0.11742687,15.410803
366000893000235,366000893000235,7384.607,58036900000865,433.60257,58036900000007,1.2276624,10755.972,0.7381028,0.9915555,9255.072,0,-22.540052,366000893000222,286.71957,435.9101,321.88867,-152.75237,199.70895,-182.28389,-12.600093,-31.226051,0.11717796,0.11743963,16.207685
42006822000005,42006822000005,11893.673,58004100000853,502.06772,58004100000005,1.4171172,16544.06,0.8651905,1.1628134,14927.832,0,-22.967344,42006822000005,198.43694,182.3935,213.09839,68.26024,225.87276,44.035637,42.5877,38.331287,0.11814308,0.11744785,15.792431
407000573000005,407000573000005,12607.847,58040700000680,523.00555,58040700000002,1.4653337,18290.246,0.88216835,1.187002,15878.084,0,-23.672169,407000573000005,200.25513,422.00534,268.18304,172.22343,69.63566,-116.344444,-21.279743,51.293163,0.11745095,0.1174742,15.072556
16013108000706,16013108000706,24870.568,58001600000000,613.34753,58001600000000,1.839905,36208.258,1.1063879,1.4976716,31891.291,0,-23.293432,16013108000005,143.02293,8.448739,187.61322,194.81317,-143.47859,59.256577,3.380683,-65.36205,0.117565036,0.11747682,15.449102
397011152000005,397011152000005,9447.429,58039800001120,487.79065,58039800000006,1.3545129,14446.295,0.80126756,1.0777016,11882.915,0,-23.00977,397011152025604,175.31303,495.94342,387.40768,428.63638,866.4698,-443.3346,-179.2842,-19.123726,0.1164726,0.11747813,15.738382
